rank,name,surname,country,sport,gold,silver,bronze,medals,url
280,Dayana,Abdirbekova,Kazakhstan,Rhythmic Gymnastics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ABDIRBEKOVA-Dayana-3021299/
280,MENGFAN,LI,China,Wushu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Mengfan-3021303/
280,Yuxiang,Tian,China,Basketball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TIAN-Yuxiang-3021445/
280,HUA,POON,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/POON-Hua-3021446/
280,CHOON CHOU,LOO,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LOO-Choon-Chou-3021448/
280,YUKUN,ZHANG,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Yukun-3021449/
280,KIEN HOONG,FONG,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FONG-Kien-Hoong-3021451/
280,FENG GUI DESMOND,OH,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OH-Feng-Gui-Desmond-3021453/
280,YISHENG KELVIN,ONG,Singapore,Bridge,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ONG-Yisheng-Kelvin-3021454/
280,KOTCHAWAN,CHOMCHUEN,Thailand,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/CHOMCHUEN-Kotchawan-3021549/
280,PHENKANYA,PHAISANKIATTIKUN,Thailand,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PHAISANKIATTIKUN-Phenkanya-3021550/
280,ORNAWEE,SIRISAHAKIT,Thailand,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SIRISAHAKIT-Ornawee-3021551/
280,GUZALIYA,GAFUROVA,Kazakhstan,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/GAFUROVA-Guzaliya-3021597/
280,ALEXEY,DERGUNOV,Kazakhstan,Canoe/Kayak Sprint,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DERGUNOV-Alexey-3021640/
280,YEVGENIY,ALEXEYEV,Kazakhstan,Canoe/Kayak Sprint,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ALEXEYEV-Yevgeniy-3021641/
280,LIANG,ZHANG,China,Rowing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Liang-3021755/
280,XUEWU,ZHOU,China,Rowing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ZHOU-Xuewu-3021756/
280,Hinayah,Muhammad,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MUHAMMAD-Hinayah-3022170/
280,Sufriyanto,Rindi,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RINDI-Sufriyanto-3022171/
280,Dzar Yulianto,Abu,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ABU-Dzar-Yulianto-3022172/
280,Leonardo,Veddriq,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/VEDDRIQ-Leonardo-3022174/
280,Sallsabillah,Rajiah,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RAJIAH-Sallsabillah-3022180/
280,Fitriyani,Fitriyani,Indonesia,Sport Climbing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FITRIYANI-Fitriyani-3022183/
280,Jessa,Khan,Cambodia,Ju-Jitsu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KHAN-Jessa-3022394/
280,CHRISTOPHER BENJAMIN,RUNGKAT,Indonesia,Tennis,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RUNGKAT-Christopher-Benjamin-3022478/
280,ALDILA,SUTJIADI,Indonesia,Tennis,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SUTJIADI-Aldila-3022487/
280,Mohammadtaher,Vadi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/VADI-Mohammadtaher-3023220/
280,Mohammadjavad,Manavinezhad,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MANAVINEZHAD-Mohammadjavad-3023231/
280,Saman,Faezi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FAEZI-Saman-3023233/
280,Amir Hossein,Toukhteh,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TOUKHTEH-Amir-Hossein-3023238/
280,Saber,Kazemi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAZEMI-Saber-3023242/
280,Mohammadreza,Hazratpourtalatappeh,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HAZRATPOURTALATAPPEH-Mohammadreza-3023260/
280,Morteza,Sharifi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHARIFI-Morteza-3023262/
280,YOSHITAKU,NAGASAKO,Japan,Cycling BMX,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAGASAKO-Yoshitaku-3024124/
280,Takuya,HANEDA,Japan,Canoe/Kayak Slalom,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HANEDA-Takuya-3024141/
280,Aki,YAZAWA,Japan,Canoe/Kayak Slalom,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAZAWA-Aki-3024154/
280,Wai Hung,Shek,"Hong Kong, China",Artistic Gymnastics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHEK-Wai-Hung-3024724/
280,Mana,Iwabuchi,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/IWABUCHI-Mana-3024763/
280,Aimi,Kunitake,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KUNITAKE-Aimi-3024770/
280,Rika,Masuya,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MASUYA-Rika-3024772/
280,Shiori,Miyake,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MIYAKE-Shiori-3024776/
280,Yuka,Momiki,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MOMIKI-Yuka-3024777/
280,Emi,Nakajima,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAKAJIMA-Emi-3024778/
280,Moeno,Sakaguchi,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SAKAGUCHI-Moeno-3024786/
280,Aya,Sameshima,Japan,Football,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SAMESHIMA-Aya-3024789/
280,HANIFAN,YUDANI KUSUMAH,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YUDANI-KUSUMAH-Hanifan-3025166/
280,IQBAL CANDRA,PRATAMA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PRATAMA-Iqbal-Candra-3025167/
280,KOMANG HARIK,ADI PUTRA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ADI-PUTRA-Komang-Harik-3025168/
280,AJI BANGKIT,PAMUNGKAS,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PAMUNGKAS-Aji-Bangkit-3025169/
280,SUGIANTO,SUGIANTO,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SUGIANTO-Sugianto-3025170/
280,YOLA PRIMADONA,JAMPIL,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/JAMPIL-Yola-Primadona-3025171/
280,HENDY,HENDY,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HENDY-Hendy-3025172/
280,NUNU,NUGRAHA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NUGRAHA-Nunu-3025173/
280,ASEP YULDAN,SANI,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SANI-Asep-Yuldan-3025174/
280,ANGGI FAISAL,MUBAROK,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MUBAROK-Anggi-Faisal-3025175/
280,WEWEY,WITA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/WITA-Wewey-3025176/
280,SARAH TRIA,MONITA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MONITA-Sarah-Tria-3025177/
280,PIPIET,KAMELIA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAMELIA-Pipiet-3025178/
280,PUSPA,ARUMSARI,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ARUMSARI-Puspa-3025179/
280,ABDUL,MALIK,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MALIK-Abdul-3025180/
280,PRAMUDITA,YURISTYA,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YURISTYA-Pramudita-3025183/
280,LUTFI,NURHASANAH,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NURHASANAH-Lutfi-3025184/
280,GINA,TRI LESTARI,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TRI-LESTARI-Gina-3025185/
280,AYU,SIDAN WILANTARI,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SIDAN-WILANTARI-Ayu-3025186/
280,NI MADE,DWIYANTI,Indonesia,Pencak Silat,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DWIYANTI-Ni-Made-3025187/
280,WING CHI ANNIE,AU,"Hong Kong, China",Squash,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AU-Wing-Chi-Annie-3025262/
280,HO LING,CHAN,"Hong Kong, China",Squash,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Ho-Ling-3025263/
280,KA YI,LEE,"Hong Kong, China",Squash,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Ka-Yi-3025270/
280,TZE LOK,HO,"Hong Kong, China",Squash,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HO-Tze-Lok-3025271/
280,REN,YONEZAWA,Japan,Golf,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YONEZAWA-Ren-3025443/
280,Kimika,Hoshi,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HOSHI-Kimika-3025646/
280,Yui,Ishibashi,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ISHIBASHI-Yui-3025649/
280,Megumi,Kageyama,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAGEYAMA-Megumi-3025650/
280,Mami,Karino,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KARINO-Mami-3025652/
280,Akiko,Kato,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KATO-Akiko-3025653/
280,Motomi,Kawamura,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAWAMURA-Motomi-3025654/
280,Yukari,Mano,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MANO-Yukari-3025657/
280,Yuri,Nagai,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAGAI-Yuri-3025660/
280,Natsuki,Naito,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAITO-Natsuki-3025661/
280,Emi,Nishikori,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NISHIKORI-Emi-3025662/
280,Shihori,Oikawa,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OIKAWA-Shihori-3025665/
280,Mayumi,Ono,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ONO-Mayumi-3025666/
280,Akiko,Ota,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OTA-Akiko-3025667/
280,Maho,Segawa,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SEGAWA-Maho-3025669/
280,Minami,Shimizu,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHIMIZU-Minami-3025670/
280,Akio,Tanaka,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TANAKA-Akio-3025671/
280,Aki,Yamada,Japan,Hockey,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMADA-Aki-3025676/
280,JACQUELINE WING YING,SIU,"Hong Kong, China",Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SIU-Jacqueline-Wing-Ying-3025762/
280,MASAYUKI,MIYAURA,Japan,Rowing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MIYAURA-Masayuki-3025796/
280,MASAHIRO,TAKEDA,Japan,Rowing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TAKEDA-Masahiro-3025811/
280,RYUTARO,ARAGA,Japan,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ARAGA-Ryutaro-3025817/
280,RYO,KIYUNA,Japan,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KIYUNA-Ryo-3025818/
280,KIYOU,SHIMIZU,Japan,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHIMIZU-Kiyou-3025820/
280,AYUMI,UEKUSA,Japan,Karate,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/UEKUSA-Ayumi-3025823/
280,Masashi,EBINUMA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/EBINUMA-Masashi-3025829/
280,Haruka,FUNAKUBO,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FUNAKUBO-Haruka-3025832/
280,Kentaro,IIDA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/IIDA-Kentaro-3025835/
280,Kokoro,KAGEURA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAGEURA-Kokoro-3025839/
280,Nami,NABEKURA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NABEKURA-Nami-3025845/
280,Takeshi,OJITANI,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OJITANI-Takeshi-3025853/
280,Ruika,SATO,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SATO-Ruika-3025858/
280,Shiho,TANAKA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TANAKA-Shiho-3025865/
280,Natsumi,TSUNODA,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TSUNODA-Natsumi-3025871/
280,HARUKA,AGATSUMA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AGATSUMA-Haruka-3025877/
280,MANA,ATSUMI,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ATSUMI-Mana-3025878/
280,YAMATO,FUJITA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FUJITA-Yamato-3025879/
280,YUKARI,HAMAMURA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HAMAMURA-Yukari-3025880/
280,NODOKA,HARADA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HARADA-Nodoka-3025881/
280,YUKA,ICHIGUCHI,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ICHIGUCHI-Yuka-3025882/
280,KYOKO,ISHIKAWA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ISHIKAWA-Kyoko-3025883/
280,HITOMI,KAWABATA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAWABATA-Hitomi-3025885/
280,MISATO,KAWANO,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KAWANO-Misato-3025886/
280,NOZOMI,NAGASAKI,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAGASAKI-Nozomi-3025887/
280,MINORI,NAITO,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NAITO-Minori-3025888/
280,NATSUKO,SUGAMA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SUGAMA-Natsuko-3025890/
280,YUKIKO,UENO,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/UENO-Yukiko-3025891/
280,ERI,YAMADA,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMADA-Eri-3025892/
280,YU,YAMAMOTO,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMAMOTO-Yu-3025893/
280,SAORI,YAMAUCHI,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMAUCHI-Saori-3025894/
280,SAKI,YAMAZAKI,Japan,Softball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMAZAKI-Saki-3025895/
280,Manami,Doi,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DOI-Manami-3025973/
280,Shingen,Furuya,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/FURUYA-Shingen-3025974/
280,Shinji,Hachiyama,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HACHIYAMA-Shinji-3025975/
280,Isozaki,Tetsuya,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TETSUYA-Isozaki-3025983/
280,Takayanagi,Akira,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AKIRA-Takayanagi-3025994/
280,Yoshida,Ai,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AI-Yoshida-3025998/
280,Yoshioka,Miho,Japan,Sailing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MIHO-Yoshioka-3025999/
280,AYATSUGU,HIRAI,Japan,Swimming,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HIRAI-Ayatsugu-3026130/
280,REO,SAKATA,Japan,Swimming,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SAKATA-Reo-3026170/
280,AI,SOMA,Japan,Swimming,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SOMA-Ai-3026175/
280,TSENDBAATAR,ERDENEBAT,Mongolia,Boxing,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ERDENEBAT-Tsendbaatar-3026391/
280,KENTA,HIRANAGA,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HIRANAGA-Kenta-3026420/
280,RYUZO,KITAJIMA,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KITAJIMA-Ryuzo-3026424/
280,KAZUKI,SADO,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SADO-Kazuki-3026434/
280,MASANAO,TAKAHASHI,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TAKAHASHI-Masanao-3026444/
280,SHUNSUKE,TERUI,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TERUI-Shunsuke-3026446/
280,TAKAYUKI,YUMIRA,Japan,Equestrian,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YUMIRA-Takayuki-3026449/
280,Yusuke,KOBAYASHI,Japan,Judo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KOBAYASHI-Yusuke-3026481/
280,Shuhei,Tada,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/TADA-Shuhei-3026683/
280,Keisuke,Ushiro,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/USHIRO-Keisuke-3026715/
280,Seito,Yamamoto,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/YAMAMOTO-Seito-3026728/
280,Aska Antonio,Cambridge,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/CAMBRIDGE-Aska-Antonio-3026753/
280,Hiroto,Inoue,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/INOUE-Hiroto-3026789/
280,Hayato,Katsuki,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KATSUKI-Hayato-3026804/
280,Yoshihide,Kiryu,Japan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KIRYU-Yoshihide-3026821/
280,Max John,Woodward,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/WOODWARD-Max-John-3026992/
280,Michael Richard,Coverdale,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/COVERDALE-Michael-Richard-3026994/
280,Ka To Cado,Lee,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Ka-To-Cado-3026997/
280,James Paul,Hood,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HOOD-James-Paul-3026998/
280,Max Cameron,Denmark,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/DENMARK-Max-Cameron-3027007/
280,Lee Ross,Jones,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/JONES-Lee-Ross-3027008/
280,Liam Thomas,Herbert,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HERBERT-Liam-Thomas-3027009/
280,Benjamin Reihana,Rimene,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RIMENE-Benjamin-Reihana-3027010/
280,Hugo Eden,Stiles,"Hong Kong, China",Rugby Sevens,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/STILES-Hugo-Eden-3027012/
280,Yuichi,Hosoda,Japan,Triathlon,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HOSODA-Yuichi-3027107/
280,Yuka,Sato,Japan,Triathlon,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SATO-Yuka-3027125/
280,MISAKI,HANGAI,Japan,Soft Tennis,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HANGAI-Misaki-3027198/
280,RURIKA,KUROKI,Japan,Soft Tennis,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KUROKI-Rurika-3027214/
280,KURUMI,ONOUE,Japan,Soft Tennis,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ONOUE-Kurumi-3027231/
280,YUN CHOL,OM,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/OM-Yun-Chol-3027527/
280,KANG CHOL,O,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/O-Kang-Chol-3027531/
280,JON WI,CHOE,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/CHOE-Jon-Wi-3027532/
280,SONG GUM,RI,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RI-Song-Gum-3027535/
280,UN SIM,RIM,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RIM-Un-Sim-3027537/
280,HYO SIM,KIM,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hyo-Sim-3027540/
280,JONG SIM,RIM,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RIM-Jong-Sim-3027541/
280,KUK HYANG,KIM,DPR Korea,Weightlifting,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Kuk-Hyang-3027542/
280,YONG MI,PAK,DPR Korea,Wrestling,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PAK-Yong-Mi-3027550/
280,MYONG SUK,JONG,DPR Korea,Wrestling,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/JONG-Myong-Suk-3027552/
280,NARANTSETSEG,GANBAATAR,Mongolia,Sambo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/GANBAATAR-Narantsetseg-3028001/
280,BEKHBAYAR,ERDENEBAT,Mongolia,Wrestling,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ERDENEBAT-Bekhbayar-3028109/
280,ORKHON,PUREVDORJ,Mongolia,Wrestling,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/PUREVDORJ-Orkhon-3028125/
280,MINSUNG,KANG,Republic of Korea,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KANG-Minsung-3028606/
280,Siyu,Wang,China,Basketball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Siyu-3028693/
280,Mirsaeid,Marouflankrani,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MAROUFLANKRANI-Mirsaeid-3028894/
280,Milad,Ebadipour Gharahassanlou,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/EBADIPOUR-GHARAHASSANLOU-Milad-3028899/
280,Farhad,Ghaemi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/GHAEMI-Farhad-3028900/
280,Seyedmohammad,Mousavieraghi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MOUSAVIERAGHI-Seyedmohammad-3028904/
280,Ali,Shafiei,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/SHAFIEI-Ali-3028905/
280,Mahdi,Marandi,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MARANDI-Mahdi-3028910/
280,Amir,Ghafour,IR Iran,Volleyball,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/GHAFOUR-Amir-3028912/
280,Olga,Rypakova,Kazakhstan,Athletics,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RYPAKOVA-Olga-3029144/
280,MIRHASHEM,HOSSEINI,IR Iran,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/HOSSEINI-Mirhashem-3029233/
280,SAEID,RAJABI,IR Iran,Taekwondo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/RAJABI-Saeid-3029255/
280,Darkhan,Nortayev,Kazakhstan,Ju-Jitsu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/NORTAYEV-Darkhan-3029365/
280,Ruslan,Israilov,Kazakhstan,Ju-Jitsu,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/ISRAILOV-Ruslan-3029371/
280,BAGLAN,IBRAGIM,Kazakhstan,Sambo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/IBRAGIM-Baglan-3029398/
280,DILDASH,KURYSHBAYEVA,Kazakhstan,Sambo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/KURYSHBAYEVA-Dildash-3029409/
280,Yevgeniy,Medvedev,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/MEDVEDEV-Yevgeniy-3029558/
280,Miras,Aubakirov,Kazakhstan,Water Polo,1,0,0,1,https://en.asiangames2018.id/athletes/athlete/AUBAKIROV-Miras-3029560/
