rank,name,surname,country,sport,gold,silver,bronze,medals,url
640,Talib,Alkirbi,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALKIRBI-Talib-3006734/
640,Ali,Salman,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALMAN-Ali-3006879/
640,TOMOYUKI,MATSUDA,Japan,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUDA-Tomoyuki-3006904/
640,TIEN DUNG,VU,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VU-Tien-Dung-3006968/
640,DUC DANH,TRAN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Duc-Danh-3006976/
640,HONG QUAN,LE,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/le-Hong-Quan-3006981/
640,XUAN THANH,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Xuan-Thanh-3007001/
640,Keigo,Okawa,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKAWA-Keigo-3007119/
640,Mitsuaki,Shiga,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIGA-Mitsuaki-3007126/
640,Atsushi,Arai,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARAI-Atsushi-3007136/
640,Tomoyoshi,Fukushima,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUKUSHIMA-Tomoyoshi-3007138/
640,Atsuto,Iida,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IIDA-Atsuto-3007143/
640,Takuma,Yoshida,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YOSHIDA-Takuma-3007147/
640,Katsuyuki,Tanamura,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANAMURA-Katsuyuki-3007164/
640,Mitsuru,Takata,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAKATA-Mitsuru-3007168/
640,Harukiirario,Koppu,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOPPU-Harukiirario-3007194/
640,Yusuke,Inaba,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/INABA-Yusuke-3007205/
640,Takumu,Miyazawa,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIYAZAWA-Takumu-3007208/
640,VAN NAM,LUU,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LUU-van-Nam-3007445/
640,YITA,WANG,Chinese Taipei,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yita-3007528/
640,Ali,Merza Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MERZA-ALI-Ali-3008206/
640,Hasan,Alfardan,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALFARDAN-Hasan-3008207/
640,Mohamed,Abdulredha,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABDULREDHA-Mohamed-3008209/
640,Mohamed,Merza Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MERZA-ALI-Mohamed-3008210/
640,Jithu,Baby,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BABY-Jithu-3008335/
640,Amir,Moradi,IR Iran,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MORADI-Amir-3008368/
640,ISAMU,USUI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/USUI-Isamu-3008560/
640,SANJEEV,RAJPUT,India,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAJPUT-Sanjeev-3008583/
640,YUICHIRO,OKANO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKANO-Yuichiro-3008595/
640,YUKI,JIBIKI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JIBIKI-Yuki-3008603/
640,MICHIORI,OKABE,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKABE-Michiori-3008617/
640,SHOHEI,MORISHITA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MORISHITA-Shohei-3008624/
640,JUMPEI,HORIMAI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HORIMAI-Jumpei-3008636/
640,KOHEI,SASAGAWA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SASAGAWA-Kohei-3008648/
640,ASAHI,SATO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SATO-Asahi-3008652/
640,Mustafa Kadhim Dagher,Al Saamah,Iraq,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AL-SAAMAH-Mustafa-Kadhim-Dagher-3008694/
640,Mohamed,Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALI-Mohamed-3008712/
640,Bilal,Askani,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASKANI-Bilal-3008721/
640,Hasan,Madan,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MADAN-Hasan-3008731/
640,Hasan,Alsamahiji,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSAMAHIJI-Hasan-3008754/
640,PENG,WANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Peng-3008778/
640,ZIAO,QIU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIU-Ziao-3008779/
640,JINTONG,YANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Jintong-3008810/
640,KEYUAN,SHANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHANG-Keyuan-3008835/
640,Komail,Mahfoodh,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAHFOODH-Komail-3008881/
640,Jasim,Alsalatna,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSALATNA-Jasim-3008882/
640,Mahmood,Salman,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALMAN-Mahmood-3008883/
640,Mohamed,Ahmed,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AHMED-Mohamed-3008886/
640,Husain,Alsayyad,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSAYYAD-Husain-3008887/
640,YIBING,WU,China,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Yibing-3008922/
640,SHENGSHAN,CHIANG,Chinese Taipei,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIANG-Shengshan-3008980/
640,Chihito,Matsui,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUI-Chihito-3009083/
640,Lei,Gao,China,Trampoline Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Lei-3009252/
640,Yang,Liu,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Yang-3009882/
640,SAID EZWAN,SAID DE,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAID-de-Said-Ezwan-3009883/
640,MUHAMMAD HAIRUL HAZIZI,HAIDZIR,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HAIDZIR-Muhammad-Hairul-Hazizi-3009884/
640,MUHAMMAD AFIFUDDIN,MOHD RAZALI,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-RAZALI-Muhammad-Afifuddin-3009891/
640,MUHAMMAD KAMAL,ISHAK,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ISHAK-Muhammad-Kamal-3009892/
640,MUHAMMAD NORAIZAT,MOHD NORDIN,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-NORDIN-Muhammad-Noraizat-3009912/
640,MOHD SYAZREENQAMAR,SALEHAN,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALEHAN-Mohd-Syazreenqamar-3009918/
640,AIDIL AIMAN,AZWAWI,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AZWAWI-Aidil-Aiman-3009924/
640,KANYBEK,ZHOLCHUBEKOV,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHOLCHUBEKOV-Kanybek-3010359/
640,CHENGMING,LIU,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Chengming-3010630/
640,BO,QIU,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIU-Bo-3010639/
640,SHUAI,ZHAO,China,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Shuai-3010754/
640,YUXIANG,ZHU,China,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHU-Yuxiang-3010770/
640,Albert,Rop,Bahrain,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ROP-Albert-3010788/
640,Abraham,Cheroben,Bahrain,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEROBEN-Abraham-3010792/
640,Elhassan,Elabbassi,Bahrain,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ELABBASSI-Elhassan-3010794/
640,MINGHAO,LAN,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAN-Minghao-3010975/
640,XIANJING,LYU,China,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LYU-Xianjing-3011013/
640,MAGOMED,MUSAEV,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MUSAEV-Magomed-3011030/
640,Qin,Wang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Qin-3011091/
640,NOUM,SOUVANNALITH,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SOUVANNALITH-Noum-3011342/
640,YOTHIN,SOMBATPUTHONE,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SOMBATPUTHONE-Yothin-3011386/
640,CHANTHALAK,CHANTHAVONG,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHANTHAVONG-Chanthalak-3011398/
640,PHITTHASANH,BOUNPASEUTH,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BOUNPASEUTH-Phitthasanh-3011404/
640,LAKSANAXAY,BOUNPHAIVANH,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BOUNPHAIVANH-Laksanaxay-3011406/
640,KANTANA,NANTHISEN,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NANTHISEN-Kantana-3011412/
640,KONGSY,YANG,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Kongsy-3011414/
640,Fangjia,CHEN,China,Canoe/Kayak Slalom,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Fangjia-3011439/
640,JINHYEK,OH,Republic of Korea,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OH-Jinhyek-3011443/
640,AKZHOL,MAKHMUDOV,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAKHMUDOV-Akzhol-3011506/
640,XAIBANDITH,THADANABOUTH,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/THADANABOUTH-Xaibandith-3011528/
640,Sanghyeok,Woo,Republic of Korea,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WOO-Sanghyeok-3011845/
640,GAOFENG,SHI,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHI-Gaofeng-3011930/
640,HUACHUANG,ZHANG,China,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Huachuang-3012101/
640,YECHUN,YUAN,China,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YUAN-Yechun-3012111/
640,Jie,Yao,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAO-Jie-3012124/
640,XUETAO,WANG,China,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Xuetao-3012191/
640,KANGWEI,FAN,Chinese Taipei,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FAN-Kangwei-3012233/
640,Qizhen,Liu,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Qizhen-3012246/
640,Yaoguang,Zhang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Yaoguang-3012298/
640,MAHAMAD FATHIL,MOHD QABIL AMBAK,Malaysia,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-QABIL-AMBAK-Mahamad-Fathil-3012333/
640,Husain,Mohamed,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAMED-Husain-3012571/
640,OKCHEOL,KIM,Republic of Korea,Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Okcheol-3013027/
640,PHONSAVANH,KEOVISETH,Lao PDR,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KEOVISETH-Phonsavanh-3013104/
640,JIHUN,LEE,Republic of Korea,Modern Pentathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Jihun-3013234/
640,DONGYONG,KIM,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Dongyong-3013282/
640,MINHYUK,LEE,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Minhyuk-3013330/
640,BYUNGHOON,KIM,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Byunghoon-3013371/
640,CHAO,DONG,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DONG-Chao-3013477/
640,YANGDONG,XUE,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/XUE-Yangdong-3013531/
640,KASIDIT,TEERAPRATEEP,Thailand,JetSki,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TEERAPRATEEP-Kasidit-3013650/
640,PHADIT,BUREE,Thailand,JetSki,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BUREE-Phadit-3013659/
640,SEUNGJAE,CHO,Republic of Korea,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHO-Seungjae-3013748/
640,TIANCHI,MA,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MA-Tianchi-3013912/
640,WOO JAE,KIM,Republic of Korea,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Woo-Jae-3013931/
640,YEONHAK,JANG,Republic of Korea,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JANG-Yeonhak-3013940/
640,JIWEN,CAO,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CAO-Jiwen-3014054/
640,Bonjin,Chae,Republic of Korea,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAE-Bonjin-3014156/
640,Dongwook,Kim,Republic of Korea,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Dongwook-3014160/
640,JANGKUN,LEE,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Jangkun-3014208/
640,TAEDEOK,EOM,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/EOM-Taedeok-3014212/
640,SEONGRYEOL,KIM,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Seongryeol-3014213/
640,DONGJU,HONG,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HONG-Dongju-3014215/
640,DONGGEON,LEE,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Donggeon-3014219/
640,HYUNIL,PARK,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Hyunil-3014221/
640,YOUNGCHANG,KO,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KO-Youngchang-3014224/
640,DONGGYU,KIM,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Donggyu-3014237/
640,JAEPIL,JO,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JO-Jaepil-3014243/
640,CHANSIK,PARK,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Chansik-3014248/
640,GYUNG TAE,KIM,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Gyung-Tae-3014258/
640,YONGJOO,OK,Republic of Korea,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OK-Yongjoo-3014263/
640,DAICHI,TAKATANI,Japan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAKATANI-Daichi-3014281/
640,WOOJIN,JANG,Republic of Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JANG-Woojin-3014357/
640,YOUNG SIK,JEOUNG,Republic of Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEOUNG-Young-Sik-3014360/
640,DONGHYUN,KIM,Republic of Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Donghyun-3014361/
640,JONGHOON,LIM,Republic of Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIM-Jonghoon-3014370/
640,Tevitangongokilitoto,Tupou,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TUPOU-Tevitangongokilitoto-3014376/
640,MINGDA,HU,China,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HU-Mingda-3014447/
640,TINGFENG,DENG,China,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DENG-Tingfeng-3014450/
640,BIJAY,GAUTAM,Nepal,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAUTAM-Bijay-3014592/
640,BISHAL,THAPA,Nepal,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/THAPA-Bishal-3014594/
640,Jianxiong,Wang,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Jianxiong-3014632/
640,Chunhan,Yang,Chinese Taipei,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Chunhan-3014791/
640,Kueiru,Chen,Chinese Taipei,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Kueiru-3014795/
640,UMED,KHASANBEKOV,Tajikistan,Sambo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHASANBEKOV-Umed-3014884/
640,YUKESH,GURUNG,Nepal,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GURUNG-Yukesh-3014886/
640,Min Ho,Heo,Republic of Korea,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HEO-Min-Ho-3014933/
640,Ji Hwan,Kim,Republic of Korea,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Ji-Hwan-3014951/
640,DOMENIC MICHAEL,ABOUNADER,Lebanon,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABOUNADER-Domenic-Michael-3014956/
640,Kwangin,Jeon,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEON-Kwangin-3015024/
640,Myunggeun,Song,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SONG-Myunggeun-3015026/
640,Jiseok,Jung,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Jiseok-3015028/
640,Seungsuk,Kwak,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KWAK-Seungsuk-3015053/
640,Kyumin,Kim,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Kyumin-3015071/
640,Jaehwi,Kim,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jaehwi-3015078/
640,Minho,Choi,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Minho-3015085/
640,Sungmin,Moon,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOON-Sungmin-3015093/
640,Jaeduck,Seo,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SEO-Jaeduck-3015096/
640,Gyeongbok,Na,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NA-Gyeongbok-3015112/
640,Mingyu,Lee,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Mingyu-3015123/
640,DI,JIN,China,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JIN-Di-3015124/
640,Sunsoo,Han,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HAN-Sunsoo-3015137/
640,Minsu,Jeong,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEONG-Minsu-3015139/
640,Yongchan,Bu,Republic of Korea,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BU-Yongchan-3015145/
640,Qixin,Zhong,China,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHONG-Qixin-3015153/
640,JUNMIN,LIN,China,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Junmin-3015159/
640,MINKYU,CHOI,Republic of Korea,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Minkyu-3015447/
640,JIWON,KIM,Republic of Korea,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jiwon-3015449/
640,JEONGHYUN,CHO,Republic of Korea,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHO-Jeonghyun-3015450/
640,Youngjun,An,Republic of Korea,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AN-Youngjun-3015557/
640,KYUNSUB,KIM,Republic of Korea,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Kyunsub-3015586/
640,DONGHEON,NAM,Republic of Korea,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NAM-Dongheon-3015666/
640,Nakhyeon,Kim,Republic of Korea,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Nakhyeon-3015743/
640,Hongseok,Yang,Republic of Korea,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Hongseok-3015750/
640,Intae,Park,Republic of Korea,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Intae-3015752/
640,CHUNPIL,KIM,Republic of Korea,Equestrian,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Chunpil-3015804/
640,MINH PHUNG,NGUYEN,Vietnam,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Minh-Phung-3015908/
640,JINOH,KIM,Republic of Korea,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jinoh-3016013/
640,SEONG MIN,LEE,Republic of Korea,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Seong-Min-3016039/
640,CHANGMIN,LEE,Republic of Korea,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Changmin-3016045/
640,MOONSEOB,LIM,Republic of Korea,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIM-Moonseob-3016051/
640,SENSEN,CHEN,China,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Sensen-3016862/
640,ZHIYUAN,ZHANG,China,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Zhiyuan-3016938/
640,Muhammad Firhan,Ashari,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASHARI-Muhammad-Firhan-3017242/
640,Faiz Helmi,Jali,Malaysia,Hockey,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JALI-Faiz-Helmi-3017282/
640,Gwangho,Choi,Republic of Korea,Roller Skate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Gwangho-3017503/
640,DAEMYUNG,LEE,Republic of Korea,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Daemyung-3017826/
640,IHSAN MAULANA,MUSTOFA,Indonesia,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MUSTOFA-Ihsan-Maulana-3017903/
640,MOHAMMAD,AHSAN,Indonesia,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AHSAN-Mohammad-3017910/
640,RICKY,KARANDASUWARDI,Indonesia,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KARANDASUWARDI-Ricky-3017916/
640,Ade Candra,Rachmawan,Indonesia,Beach Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RACHMAWAN-Ade-Candra-3017929/
640,Mohammad,Ashfiya,Indonesia,Beach Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASHFIYA-Mohammad-3017930/
640,ILYAS,SADARA,Thailand,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SADARA-Ilyas-3018500/
640,SUSHIL,GURUNG,Nepal,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GURUNG-Sushil-3018911/
640,BIMAL,ADHIKARI,Nepal,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ADHIKARI-Bimal-3018921/
640,AERO,AERO SUTAN ASWAR,Indonesia,JetSki,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AERO-SUTAN-ASWAR-Aero-3019035/
640,MEMO,MEMO,Indonesia,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MEMO-Memo-3019617/
640,EDWIN GINANJAR,RUDIANA,Indonesia,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RUDIANA-Edwin-Ginanjar-3019627/
640,KAKAN,KUSMANA,Indonesia,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUSMANA-Kakan-3019628/
