rank,name,surname,country,sport,gold,silver,bronze,medals,url
539,Lingwei,Kong,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KONG-Lingwei-3016009/
539,NAPHASWAN,YANGPAIBOON,Thailand,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANGPAIBOON-Naphaswan-3016126/
539,Dan,Guo,China,Roller Skate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GUO-Dan-3016139/
539,Sol,Sa,Republic of Korea,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SA-Sol-3016469/
539,EUNHEA,JUNG,Republic of Korea,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Eunhea-3017732/
539,GEEEUN,KANG,Republic of Korea,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANG-Geeeun-3017755/
539,SRI WAHYUNI,AGUSTIANI,Indonesia,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AGUSTIANI-Sri-Wahyuni-3018311/
539,Yin,Wu,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Yin-3018618/
539,SAOWANEE,CHANTHAMUNEE,Thailand,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHANTHAMUNEE-Saowanee-3018706/
539,ORAYA,CHOOSUWAN,Thailand,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOOSUWAN-Oraya-3018708/
539,DIANANDA,CHOIRUNISA,Indonesia,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOIRUNISA-Diananda-3018981/
539,STEVANI,MAYSCHE IBO,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAYSCHE-IBO-Stevani-3019655/
539,MASRIPAH,MASRIPAH,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MASRIPAH-Masripah-3019656/
539,RAMLA B,RAMLA B,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAMLA-B-Ramla-B-3019660/
539,RIRIN PUJI,ASTUTI,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASTUTI-Ririn-Puji-3019664/
539,FAZRIAH,NURBAYAN,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NURBAYAN-Fazriah-3019760/
539,SELVIANTI DEVI,HIDAYAT,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HIDAYAT-Selvianti-Devi-3019761/
539,RAUDANI,FITRA,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FITRA-Raudani-3019762/
539,ASWIATI,ASWIATI,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASWIATI-Aswiati-3019764/
539,CHRISTINA,KAFOLAKARI,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAFOLAKARI-Christina-3019765/
539,SINCE LITHASOVA,YOM,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YOM-Since-Lithasova-3019766/
539,SHIFA GARNIKA NUR,KARIM,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KARIM-Shifa-Garnika-Nur-3019767/
539,RIANA,YULISTRIAN,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YULISTRIAN-Riana-3019768/
539,RISTI,ARDIANTI,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARDIANTI-Risti-3019769/
539,ASTRI,DWIJAYANTI,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DWIJAYANTI-Astri-3019770/
539,ALVONSINA,MONIM,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MONIM-Alvonsina-3019771/
539,EMILIANA,DEAU,Indonesia,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DEAU-Emiliana-3019772/
539,Rifda,Irfanaluthfi,Indonesia,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IRFANALUTHFI-Rifda-3020539/
539,Haiyan,Gao,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Haiyan-3021605/
539,PINCKY,BALHARA,India,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BALHARA-Pincky-3021634/
539,IRINA,PODOINIKOVA,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PODOINIKOVA-Irina-3021665/
539,ZOYA,ANANCHENKO,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ANANCHENKO-Zoya-3021666/
539,VIKTORIYA,KOPYOVA,Kazakhstan,Canoe/Kayak Sprint,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOPYOVA-Viktoriya-3021671/
539,YING SUET,TSE,"Hong Kong, China",Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSE-Ying-Suet-3023323/
539,Kiho,Miyashita,Japan,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIYASHITA-Kiho-3023691/
539,Emilia,Nova,Indonesia,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NOVA-Emilia-3023806/
539,Norika,Konno,Japan,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KONNO-Norika-3023939/
539,Ririka,Okuyama,Japan,Basketball 3x3,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKUYAMA-Ririka-3023959/
539,Hikaru,Mori,Japan,Trampoline Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MORI-Hikaru-3024384/
539,Hei Man Hayley Victoria,Chan,"Hong Kong, China",Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Hei-Man-Hayley-Victoria-3024750/
539,Kwan Ching,Ma,"Hong Kong, China",Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MA-Kwan-Ching-3024754/
539,RAINBOW,IP,"Hong Kong, China",Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IP-Rainbow-3025409/
539,TOTO KWAN TO,WONG,"Hong Kong, China",Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WONG-Toto-Kwan-To-3025432/
539,Miki,Ishii,Japan,Beach Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ISHII-Miki-3025611/
539,Megumi,Murakami,Japan,Beach Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MURAKAMI-Megumi-3025622/
539,Ami,KONDO,Japan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KONDO-Ami-3025841/
539,JUKA,FUKUMURA,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUKUMURA-Juka-3025896/
539,OKINA,KYOGOKU,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KYOGOKU-Okina-3025898/
539,KEI,MARUMO,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MARUMO-Kei-3025899/
539,KANO,OMATA,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OMATA-Kano-3025901/
539,MAYU,TSUKAMOTO,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSUKAMOTO-Mayu-3025903/
539,MASHIRO,YASUNAGA,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YASUNAGA-Mashiro-3025904/
539,HOR YUNG CHARMIAN,KOO,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOO-Hor-Yung-Charmian-3025918/
539,WAI MAN FLORA,WONG,"Hong Kong, China",Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WONG-Wai-Man-Flora-3025919/
539,QIANYU,YANG,"Hong Kong, China",Cycling Road,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Qianyu-3025930/
539,YAO,PANG,"Hong Kong, China",Cycling Road,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PANG-Yao-3025931/
539,YIN YIN,LI,"Hong Kong, China",Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Yin-Yin-3025942/
539,WING YU,MA,"Hong Kong, China",Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MA-Wing-Yu-3025943/
539,UEN YING JUANITA,MOK,"Hong Kong, China",Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOK-Uen-Ying-Juanita-3026309/
539,Keiko,Nogami,Japan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NOGAMI-Keiko-3026636/
539,HYO SIM,CHOE,DPR Korea,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOE-Hyo-Sim-3027538/
539,Jin A,KIM,DPR Korea,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jin-A-3027570/
539,CHOL MI,PANG,DPR Korea,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PANG-Chol-Mi-3027581/
539,SON HWA,JO,DPR Korea,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JO-Son-Hwa-3027582/
539,Un Gyong,Jong,DPR Korea,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JONG-Un-Gyong-3027595/
539,Won Yong,Kim,DPR Korea,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Won-Yong-3027598/
539,UN JU,KANG,DPR Korea,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANG-Un-Ju-3027616/
539,KUK HYANG,KIM,DPR Korea,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Kuk-Hyang-3027635/
539,SONG I,KIM,DPR Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Song-I-3027679/
539,HYO SIM,CHA,DPR Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHA-Hyo-Sim-3027680/
539,HYON HWA,CHOE,DPR Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOE-Hyon-Hwa-3027681/
539,NAM HAE,KIM,DPR Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Nam-Hae-3027682/
539,SONG GYONG,PYON,DPR Korea,Table Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PYON-Song-Gyong-3027683/
539,OIDOVCHIMED,BAASANSUREN,Mongolia,Sambo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAASANSUREN-Oidovchimed-3028000/
539,NARANTUYA,CHULUUNBADRAKH,Mongolia,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHULUUNBADRAKH-Narantuya-3028007/
539,TUMENTSETSEG,SHARKHUU,Mongolia,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHARKHUU-Tumentsetseg-3028129/
539,USHA RANI,NARASIMHAIAH,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NARASIMHAIAH-Usha-Rani-3028646/
539,,MADHU,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MADHU-3028647/
539,Rong,Zhao,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Rong-3028737/
539,Yini,Huang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Yini-3028738/
539,Jiahui,Lou,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LOU-Jiahui-3028740/
539,NILUFAR,DAVLETOVA,Uzbekistan,Sambo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DAVLETOVA-Nilufar-3028778/
539,BAASANJARGAL,BAYARBAT,Mongolia,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAYARBAT-Baasanjargal-3029053/
539,MUNKHTSETSEG,OTGON,Mongolia,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OTGON-Munkhtsetseg-3029055/
539,Margarita,Mukasheva,Kazakhstan,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MUKASHEVA-Margarita-3029183/
539,MARJAN,SALAHSHOURI,IR Iran,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALAHSHOURI-Marjan-3029226/
539,Sevara,NISHANBAYEVA,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NISHANBAYEVA-Sevara-3029347/
539,Iolanta,BERDYBEKOVA,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BERDYBEKOVA-Iolanta-3029348/
539,Zere,BEKTASKYZY,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BEKTASKYZY-Zere-3029349/
539,Zarina,RAIFOVA,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAIFOVA-Zarina-3029351/
539,CANSEL,DENIZ,Kazakhstan,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DENIZ-Cansel-3029440/
539,Aizhan,Akilbayeva,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AKILBAYEVA-Aizhan-3029578/
539,Azhar,Alibayeva,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALIBAYEVA-Azhar-3029579/
539,Shakhzoda,Mansurova,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MANSUROVA-Shakhzoda-3029582/
539,Anastassiya,Mirshina,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIRSHINA-Anastassiya-3029583/
539,Anastassiya,Murataliyeva,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MURATALIYEVA-Anastassiya-3029584/
539,Zamira,Myrzabekova,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MYRZABEKOVA-Zamira-3029587/
539,Anna,Novikova,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NOVIKOVA-Anna-3029588/
539,Sivilya,Raiter,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAITER-Sivilya-3029589/
539,Darya,Roga,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ROGA-Darya-3029590/
539,Oxana,Saichuk,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAICHUK-Oxana-3029592/
539,Anna,Turova,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TUROVA-Anna-3029594/
539,Anastassiya,Yeremina,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEREMINA-Anastassiya-3029595/
539,Alexandra,Zharkimbayeva,Kazakhstan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHARKIMBAYEVA-Alexandra-3029597/
539,Mahra,Alhinaai,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALHINAAI-Mahra-3029630/
539,ZHULDYZ,ESHIMOVA,Kazakhstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ESHIMOVA-Zhuldyz-3029712/
539,MOEKA,KIJIMA,Japan,Artistic Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIJIMA-Moeka-3030141/
539,XIAOHAN,LIU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Xiaohan-3030332/
539,Kamshat,KARASSAIKYZY,Kazakhstan,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KARASSAIKYZY-Kamshat-3030347/
539,Hye Yon,Kim,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hye-Yon-3030425/
539,Suk Yong,Ro,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RO-Suk-Yong-3030426/
539,Mi Gyong,Jang,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JANG-Mi-Gyong-3030450/
539,Sodam,Kim,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Sodam-9951406/
539,Jihyun,Park,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Jihyun-9951407/
539,Jiayue,Li,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Jiayue-99536770/
539,Yan,Wang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yan-9953771/
539,Lina,Yang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Lina-9953772/
539,Mengwen,Li,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Mengwen-9953773/
539,Xiaolin,Bi,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BI-Xiaolin-9953774/
920,Elina,Mikhina,Kazakhstan,Athletics,0,0,3,3,https://en.asiangames2018.id/athletes/athlete/MIKHINA-Elina-3029137/
921,NORIKA,TAMURA,Japan,Fencing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/TAMURA-Norika-3007240/
921,YUANYI,YU,China,Soft Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/YU-Yuanyi-3007428/
921,Yan,WANG,China,Judo,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/WANG-Yan-3012655/
921,JIHEE,JEON,Republic of Korea,Table Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/JEON-Jihee-3014359/
921,Cuilian,He,China,Sport Climbing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/HE-Cuilian-3015146/
921,SEHYEON,AN,Republic of Korea,Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/AN-Sehyeon-3016690/
921,GREYSIA,POLII,Indonesia,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/POLII-Greysia-3017892/
921,APRIYANI,RAHAYU,Indonesia,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/RAHAYU-Apriyani-3017893/
921,LILIYANA,NATSIR,Indonesia,Badminton,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/NATSIR-Liliyana-3017897/
921,ARINADTHA,CHAVATANONT,Thailand,Equestrian,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/CHAVATANONT-Arinadtha-3018147/
921,LUSJE OLHA,BOJOH,Indonesia,Bridge,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/BOJOH-Lusje-Olha-3018955/
921,YAYAH,ROKAYAH,Indonesia,Rowing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ROKAYAH-Yayah-3019623/
921,JULIANTI,JULIANTI,Indonesia,Rowing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/JULIANTI-Julianti-3019624/
921,HO CHING,LEE,"Hong Kong, China",Table Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/LEE-Ho-Ching-3023045/
921,YUKA,ONO,Japan,Canoe/Kayak Sprint,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/ONO-Yuka-3024193/
921,MAN WAI VIVIAN,KONG,"Hong Kong, China",Fencing,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/KONG-Man-Wai-Vivian-3024490/
921,Shiho,Nakaji,Japan,Artistic Gymnastics,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/NAKAJI-Shiho-3025369/
921,NAM WAI,HO,"Hong Kong, China",Swimming,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/HO-Nam-Wai-3025407/
921,ANNA,DANILINA,Kazakhstan,Tennis,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/DANILINA-Anna-3028791/
921,Svetlana,Golendova,Kazakhstan,Athletics,0,0,2,2,https://en.asiangames2018.id/athletes/athlete/GOLENDOVA-Svetlana-3029169/
941,PEGAH,ZANGENEHKARKOOTI,IR Iran,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZANGENEHKARKOOTI-Pegah-3000378/
941,HAMIDEH,ABBASALI,IR Iran,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABBASALI-Hamideh-3000379/
941,Chitra,Palakeezh Unnikrishnan,India,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PALAKEEZH-UNNIKRISHNAN-Chitra-3000714/
941,Seema,Punia,India,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PUNIA-Seema-3000775/
941,TAHMINEH,KARBALAEI SADEGHI,IR Iran,Pencak Silat,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KARBALAEI-SADEGHI-Tahmineh-3000824/
941,Siripon,Kaewduang Ngam,Thailand,Sailing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAEWDUANG-NGAM-Siripon-3000935/
941,THI THU HOAI,TRAN,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Thi-Thu-Hoai-3001096/
941,THI HAI YEN,BUI,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BUI-Thi-Hai-Yen-3001097/
941,THI HANG,PHAM,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PHAM-Thi-Hang-3001098/
941,THI PHUONG THANH,DANG,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DANG-Thi-Phuong-Thanh-3001100/
941,THI THU HANH,NGUYEN,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Thu-Hanh-3001102/
941,THI MY LINH,DANG,Vietnam,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DANG-Thi-My-Linh-3001104/
941,Thi Thanh Minh,Duong,Vietnam,Ju-Jitsu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DUONG-Thi-Thanh-Minh-3001289/
941,NATALYA,KAZANTSEVA,Uzbekistan,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAZANTSEVA-Natalya-3001295/
941,THUY VI,DUONG,Vietnam,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DUONG-Thuy-Vi-3001987/
941,THI PHUONG GIANG,HOANG,Vietnam,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOANG-Thi-Phuong-Giang-3001993/
941,SVETLANA,OSIPOVA,Uzbekistan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OSIPOVA-Svetlana-3002239/
941,NIGORA,TURSUNKULOVA,Uzbekistan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TURSUNKULOVA-Nigora-3002261/
941,OYSULUV,ABDUMAJIDOVA,Uzbekistan,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABDUMAJIDOVA-Oysuluv-3002610/
941,MUKHLISA,ABDUMALIKOVA,Uzbekistan,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ABDUMALIKOVA-Mukhlisa-3002611/
941,Long,Hoi,"Macau, China",Triathlon,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HOI-Long-3002747/
941,THI LAN,NGUYEN,Vietnam,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Lan-3002752/
941,SAINA,NEHWAL,India,Badminton,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NEHWAL-Saina-3002850/
941,AYE AYE,THAN,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THAN-Aye-Aye-3002869/
941,NAN SU MYAT,SAN,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SAN-Nan-Su-Myat-3002871/
941,PHYU PHYU,THAN,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THAN-Phyu-Phyu-3002872/
941,NANT YIN YIN,MYINT,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MYINT-Nant-Yin-Yin-3002874/
941,SU MON,KYAW,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KYAW-Su-Mon-3002877/
941,LAIRO,ENG,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ENG-Lairo-3002878/
941,KYU KYU,THIN,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THIN-Kyu-Kyu-3002880/
941,SU MON,AUNG,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AUNG-Su-Mon-3002882/
941,KHIN HNIN,WAI,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WAI-Khin-Hnin-3002886/
941,SU YEE,HTET,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HTET-Su-Yee-3002888/
941,YA MONG,ZIN,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZIN-Ya-Mong-3002890/
941,NYEIN CHAN,THU,Myanmar,Sepaktakraw,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/THU-Nyein-Chan-3002892/
941,YUYA,HASHIMOTO,Japan,Cycling Track,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HASHIMOTO-Yuya-3003064/
941,MIHO,YOSHIKAWA,Japan,Cycling Track,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YOSHIKAWA-Miho-3003068/
941,THI LINH CHI,LE,Vietnam,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LE-Thi-Linh-Chi-3003071/
941,PARISA,AHMADI,IR Iran,Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AHMADI-Parisa-3003132/
941,HUI YING BERNICE,LIM,Singapore,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIM-Hui-Ying-Bernice-3003233/
941,SUCHAYA,BUALUANG,Thailand,Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BUALUANG-Suchaya-3003248/
941,BARNO,MIRZAEVA,Uzbekistan,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MIRZAEVA-Barno-3003319/
941,SHI JING DAPHNE,TAN,Singapore,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TAN-Shi-Jing-Daphne-3003381/
941,RUOQI JOEY,YEO,Singapore,Bowling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YEO-Ruoqi-Joey-3003387/
941,SOK I,WONG,"Macau, China",Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/WONG-Sok-I-3003481/
